"84","下","xià","below; under; next; go down; get off","1","51975","A drop of water sliding down the edge of a leaf into a deep pool.","This word means downward, under, or beneath in English. It is very commonly used. Other words that can be used similarly include ""down,"" ""under,"" or ""below.""",""
"85","已经","yǐjīng","Already","2","51772","Imagine a thread or needle passing through two objects, neatly stitching them together to represent the state of having completed something.","""已经"" is a common Chinese auxiliary verb used to indicate that an action or state has been completed and often results in some change up until the present moment. It typically stands before a past-tense verb, showing its completion affects now (e.g., ""他下班了"" - he has already finished work). While it can be translated as ""already"" in English, note that English uses auxiliary verbs like ""has"" differently with past participles when indicating perfect aspect (""He has left"").","1. 我已经吃过早饭了。 2. 他已经在这家公司工作五年了。 3. 她已经去过巴黎旅行了一次。"
"86","谢谢","xièxie","Thank you","1","51457","","",""
"87","为什么","wèishénme","Why","2","51063","I'm sorry, but it seems there might be a misunderstanding. Could you please provide the Chinese character or clarify what you'd like to ask?","",""
"88","觉得","juéde","Think","1","51047","Imagine a beam of light piercing through the eyes, symbolizing perception and judgment.","I feel that. It means ""I think"" or ""I believe,"" expressing personal opinion or judgment, and is very commonly used in everyday conversation to share one's perception or feeling about something. Other words like “认为” (rénghéng) can also be used in similar contexts.","1. 我觉得这家餐厅的食物还不错。 2. 他觉得学英语很有必要。 3. 她觉得看电影比看书更好。"
"89","天","tiān","day","1","50660","The vast blue sky, clear and unblemished.","The Chinese word ""天"" primarily means sky or heaven. It is one of the most common and frequently used words in modern Mandarin, often appearing in compound words like 天气 (qixi - weather) and 地球 (dìqiú - earth). Other similar contexts include referring to celestial bodies, higher powers, or even time periods (""a day""), though ""day"" is typically rendered as 一天 (yì tiān).","1. 今天天气真好。   2. 快到天黑了。   3. 我昨晚梦见自己飞上了天。"
"90","这么","zhè me","so; such; this way; like this","2","49082","This is like a tape measure stretching from one thing to another, showing the size or degree of something relative to what has been mentioned before.","This word is a connecting adverb often used in spoken Chinese to mean ""so"" or to introduce a conclusion. It's commonly used and can be translated as such when referring to the idea or manner just mentioned, implying agreement or continuation from what was said before.",""
"91","它","tā","it","2","49024","Imagine a woman with long flowing hair, gazing at you from the side in a dimly lit room. Her figure is subtly blurred against an abstract background suggesting observation and non-human perspective.","The Chinese word ""它"" is a pronoun used to refer to a neutral or unspecified object, person, or concept. It is commonly used and serves similar functions as the English words ""it"" or ""one.""",""
"92","从","cóng","from","1","47313","Imagine a single person following behind, with their shadow clearly visible. The leading figure is depicted as a mountain silhouette against the background, symbolizing guidance or leadership.","The Chinese word ""从"" means to follow, obey, or conform. It is commonly used and can be translated into English as ""from,"" but also has other meanings such as following someone or something closely (e.g., following a leader), agreeing with an opinion, or indicating the source of something.",""
"93","先生","xiānsheng","Sir","1","46864","An elderly man with silver hair stands upright in a dark suit, exuding dignity and respect.","",""
"94","找","zhǎo","look for","1","46647","Imagine a key turning in a lock, representing the search or discovery of something.","The Chinese word ""找"" means to search for or seek something. It is commonly used in everyday language, particularly when talking about finding lost items, looking for jobs, or searching online. Other words that might be used depending on the context could include ""search,"" ""seek,"" or ""track down.""","1. 我在家里找不到我的铅笔了。 2. 昨天我好像在图书馆找过这本书。 3. 他正在楼下找他的车钥匙。"
